,text,label
1792,pikir pikir kalau transaksi nominal transaksi status proses kembali uang transaksi proses 4 sampai suruh bank 14 rumah sakit,1
1793,upgred susah pakai lambat full suruh periksa jaring cek 10gb youtube lancar2 saja tidak ajak kerja,1
1794,beli pulsa proses sukses saldo potong aju,1
1795,daftar brimo susah proses ekyc gagal kode sir3 tidak kasih jelas gagal nya bagaimana aplikasi sampah nya mudah ribet kalau gagal iya kasih terang gagal nya tertawa suruh ngulang saja gagal nya,1
1796,pantesan yang ngeluh daftar brimo daftar rekam wajah tidak bisa baca sistem bri mau cuy keluh rekam tidak baca telepon call center nada sudah disalahin ktp bapak belum elektronik klau daftar rekening cabang iya,1
1797,boss tarik tunai brimo tidak loading melulu pas buka menu tarik tunai tidak muncul2 sudah pakai wifi tidak mohon solusi boss,1
1798,buruk pakai brimo login muncul koneksi unternet jaring bagus login dilivin mandiri gampang mudah,1
1799,mohon baik sistem yang seringkali masalah bikin rekening arah mobile banking susah tarik tunai kartu atm kali buka menu tarik tunai kolom sumber dana loading ambil uang atm,1
1800,normal tapi update jadi tidak login jelek banget update nya tahu begini tidak update ini aplikasi harap baik bug nya,1
1801,susah banget verifikasi qajah ikut intruksi gagal koneksi bagus tapi gagal mudah sulit,1
1802,kasih bintang 1 deh aplikasi hapus data cache terditek pindah hp kirain hapus cache data aplikasi lancar eeeeeh saja harus sabar aplikasi brimonya,1
1803,mohon tingkat servernya buka erorr menghabat ambil uang card rusak bank card bank bilang belum stok stok habis suruh bikin brimo transaksi card sekarang aplikasi masalah rugi konsumen,1
1804,aplikasi bikin mudah sulit buka rekening saja susah ampun kantor cabang buka rekening suruh daftar online pas coba daftar di brimo gagal rekam wajah bikin emosi benerin aplikasi,1
1805,tidak masuk alas tidak koneksi internet kuota coba pakai wifi tidak tolong baik kenapa,1
1806,buka rekening online sudah muncul bayar buka rekening sudah transfer eh smpai skrng uang sudah transfer rekening nya belum terang tunggu terus sedngkan bayar nya jam kerja lho bayar buka rekening 100rb sih cma hilang uang nya rekening nya tidak jadi2,1
1807,pas login menu lupa password nya tidak versi terus bagaimana kalau lupa password akun nya lupa manusiawi kantor reset password coba layan wa resmi bri bantu tolong benah,1
1808,aplikasi sungguh sulit gagal proses verifikasi wajah daftar brimo bank solusi kartu atm kasih transaksi,1
1809,kecewa saat transaksi brimo ganggu tolong kalau maintenance lihat jam kerja orang saat jam pakai bank swasta kalau kaya begini,1
1810,yang 3x install aplikasi ini gagal rekam video ntah yang salah kalau bintang nya yang pilih tidak,1
1811,enak livin mandiri iya daftar akun brimo saja susah ampun pantesan komplain sudah download daftar lupain saja bank kayak begini layan,1
1812,tolong verifikasi wajah baik iya sudah verivikasi wajah gagal koneksi bagus masker kacamata sudah lepas wajah tidak bintang 1 deh,1
1813,susah masuk m bangking pdhal koneksi buruk pdhal pakai wifi coba paket data sungguh kecewa,1
1814,tolong brimo aplikasi mudah bagaimana nasabah percaya aplikasi registrasi saja susah jam kerja offline saja tutup saja aplikasi kalau pakai unfaedah kecewa,1
1815,1mingu pakai aplikasi brimo tarik tunai kartu klik langsung blank putih hp tidak terang apa tidak lanjut tidak tekan sudah sya coba login ganti hp saja tidak tekan tarik tunai kartu klau menu setor apaka ganguan akun ku saja yang masala beda dengan bca tidak perna masala klau masala tidak datang kantor cabang tingal ruma hubung hallo bca gratis pulsa masala langsung selesai,1
1816,ngebug eror yang butuh brimo bri andal klik lapor berkali2 hasil,1
1817,nyesel update jadi susah akses full tapi notif aplikasi internet mohon baik atau lebih baik downgrade versi nya,1
1818,yang ngeluh kendala brimo kendala rekam wajah gagal sinyal bagus email alih apk tarik nafas nahan kesel hadehhh,1
1819,daftar tidak tekan kamera deh kli coba uninstall terus install tetap baik laahh ngerepotin bnget,1
1820,login sukses tiba2 log out login log out begitu sampai bikin emosi kelas bri tidak team it yang bagus kalah bank belah yang sllu sat set brimo sebal,1
1821,aplikasi error iya login saja susah ampun muncul koneksi jaring jaring internet ku kondisi stabil mohon baik terima kasih,1
1822,iya daftar gagal tulisanya data salah muncul coba periksa besok mohon bantu spaya transfer rumah terimakasih,1
1823,aplikasi tidak fungsi setor tunai transfer dompet digital dan lain saldo opsi bantu chat kontak bri respon,1
1824,daftar brimo saja susah banget selfie 8 detik gagal akun bank bc daftar sulit andal 24 jam penuh hadehhh cipta aplikasi ngebug kasi nasabah nya broo,1
1825,aplikasi guna bantu cs bri nya langsung aplikasi utama iklan 0 nol layan,1
1826,sudah masuk salah iya padahal sudah sesuai kemarin sudah nyoba ft kenapa skarang tidak,1
1827,saya coba berkali2 beda bdan jam tetep saja gagal coba uninstall instal tetep g ini salah mana ya gagal rekam internet sdah ok,1
1828,foto ktp tidak iya cahaya bagus gambar saja tidak pencet foto mohon bantu aplikasi benar salah download,1
1829,aplikasi 2 minggu log out terus2 an jadi susah transaksi saja buka sudah log out sampai ter transfer 2x karena log out terus2 an tolong baik,1
1830,sulit rekam 8 detik nya inti gagal error mohon bantu nya bank bri kait terima kasih,1
1831,aplikasi bikin emosi saja kalau tidak bikin aplikasi lebih baik gausah bikin sinyal wifi boss data gagal gagal bikin emosi,1
1832,aplikasi brimo error iya login masuk coba bolak update ulas bank bri,1
1833,login koneksi internet browsing lihat youtube buka brimo saja tidak mudah transaksi eh bikin jengkel,1
1834,mohon baik app nya jaring sudah bagus pakai data pakai wifi tidak buka koneksi internet gagal sudah tidak dapat atm app nya tidak jls woi saya pakai tf nihh bngst lebih baik pindah seperti bni atw mandiri klu seperti begini,1
1835,login username password nya benar wifi lancar buka tidak alas koneksi jelek tulis baik bagaimana iya,1
1836,fitur transfer dompet digital tulis hadir mohon bantu percyma login brimo kalau tidak bayar pakai hp,1
1837,aplikasi tolol kali kali sudah coba rekam vidio sinyal bagus 5g dikatain coba periksa koneksi internet payah apk tidak,1
1838,akun brimo gagal sudah pulsa tetep gagal transaksi nya sudah buku rekening nya transaksi gagal,1
1839,upgrade versi baru hang not reaponding restart hp transaksi tolong baik,1
1840,perlu jam detik brimo ganggu muas kecewa tunggu baik aplikasi sampah,1
1841,update baru nya gajelas error saja masuk aplikasi tidak alas sinyal sinyal kuat,1
1842,tolong sulit proses verifikasi wajah gagal coba cahaya ruang belakang jaring internet bagus pakai hp lain gagal teruss solusi bagaimana,1
1843,tarik tunai aplilasi ngeblank tidak muncul pilih tarik tunai nya gilir uninstal instal tidak login sekarang,1
1844,pas rekam video disubmit alas sinyal internet 20x coba sinyal full 4 batang panah nyala,1
1845,iya brimo ku logout transaksi tf saja g ngulang aneh ini tolong baik aplikasi,1
1846,diupdate tidak pakai fitur tarik tunai tampil loading melulu sudah cek sinyal bagus,1
1847,kecewa ulang kali coba daftar tapi gagal sampai vidio rekam coba email tidk respon tolong trkait benah apk nya payah,1
1848,mohon maaf brimo buruk kadang transfer transaksi muncul notif jaring bagus wifi bagus,1
1849,update baru ijo merah tanda koneksi internet pas transaksi susah update tidak mohon baik,1
1850,kali aplikasi mbanking ribet banget saja gagal verifikasi wajah pdhal sudah hening cahaya internet stabil saja tidak gagal pakai atm urus kosong lha bagai langgan bingung bagaimana ayo tingkatin kualitas biar bisa saing dengan bank layan aplikasi mbanking mudah sulit,1
1851,kesini aplikasi nya nge bug tidak koneksi internet sinyal lancar iya tarik bintang 4 nya begitu kecewa tolong baik bintang 5,1
1852,kecewa karena aplikasi eror tidak buka tolong baik wifi bagus jaring bagus aplikasi bilang koneksi hapus saja playstore kalau tidak baik pergi saham saja bri pindah bank,1
1853,bikin brimo sulit sudah kirim email masalah kasih langkah2 sedang apa seperti begitu daftarin seperti begitu hadeh kalau kasih bintang kecewa,1
1854,gagal akun brimo henti nomor handphone nomor emailyang terang daftar sistem akun brimo bank kenyataanya orang alami kendala mohon baik,1
1855,beri mudah nasabah mah nyusahin nasabah tidak daftar akun brimo sudah kali kali coba daftar gagal aplikasi brimo tidak pakai nyusahin saja,1
1856,daftar pakai brimo mudah susah bikin akun pas rekam gagal koneksi pakai wifi mohon baik,1
1857,aplikasi masalah dengan alas jaring uang tidak tahu mana 2 minggu kirimin orang 250 rb ambil saldo tinggal 28 rb alias saldo yang kirim tidak,1
1858,capek tidak bisa registrasi gagal pakai apl susah masuk rekam video gagal tolong baik lagi apl nya min tolong mudah,1
1859,sudah ulang kali gagal tahap yang sama proses rekam wajah pdhal sudah data lancar sudah pkek wifi tetap saja gagal layar cma hitam saja,1
1860,update aplikasi sistem baru riwayat aktivitas aplikasi riwayat tanggal 26 oktober 2022 update riwayat transaksi baru,1
1861,susah untuk registrasi gagal error rata tiada kartu atm fasilitas online nya tidak pada,1
1862,insyalnya sangaaaat susah 18 jam coba minimal 1jam 3x apk hapus proses ulang cache hapus ulang kendala beda2 mentok gagal kyt,1
1863,aplikasi rusak verifikasi email gagal kode otp yang kirim sesuai rekam wajah 8 detik gagal update tidak,1
1864,tiba2 blokir pulih data akun sesuai sudah email wa saja tidak solusi tutup rekening saja,1
1865,mohon maaf untuk admin aplikasi tlng mudah alih alih mudah sulit kamibkesulitan dalam verifikasi wajah sudah hp yang plng bagus wifi jaring data nasional juga gagal terimakasih,1
1866,kali brimonya masalah login padahal jaring 4g tidak login transaksi brimo transaksi,1
1867,kasi bingang aplikasi brimo suka transaksi tolong betul secepagnya ganggu aktifitas,1
1868,verifikasi data selalu gagal 2 gagal loading sampai 12 selalu jaring full ini sistem brimo nya tingkat,1
1869,aplikasi jaring mesin atm kacau kayak tari atm bri ngak masalah jaring biaya bulan yang keluar nasabah yang notabane ngak kompitebel ngak banding layan tulus hati,1
1870,kendala suka log out memang suka bikin kesel lagi btuh urgent eh log out terus tolong bri baik,1
1871,brimo update susah akses logout bagaimana begini susah dipake log in langsung log out,1
1872,tidak bis login akun sudah bawa bank 3 kali tetep tidak bisa teruss lelah sampek malu datang bank tolong baik susah transaksi bolak blokir,1
1873,daftar ajah susah gagal rekam wajah tidak kartu atm tidak download kena ubah biaya transaksi bulan super ribet merempotkan,1
1874,baru ngebug parah transaksi transfer isi saldo dompet digital batas transaksi sulit pakai hp perangkat bilang beda perangkat tidak,1
1875,1 bintang akun pas masuk nomor rekening transaksi gagal kode kidz bingung sedang apa transaksi gagal,1
1876,aneh banget habis update akses gagal tulis koneksi internet buka mbanking akses internet lancar mohon baik,1
1877,jelek banget kali foto ktp nya tidak gambar sudah jernih jaring lancar klik tombol kamera tidak,1
1878,kamera daftar brimo tidak efisien foto data apk fitur nya respon tolong periksa baik,1
1879,semenjak update aplikasi brimo limit transfer 1 juta hari update transfer limit mohon pentunjuk solusi,1
1880,mohon bantu klik menu langsung tampil transaksi pasca bayar sudah update mohon solusi,1
1881,masalah ambil swaphoto ulas teman2 ganggu laku jengkel yang mohon benah terima kasih,1
1882,baru login iya pakai wifi sinyal kenceng koneksi jaring,1
1883,tolong diperbaikii sudah puluh puluhh kali buat video 8 detik pastiii gagal terusss koneksi internet truss pdhll jaring bagus sudah pakai data pakai wifi bagus jugaa tetep ajaa terang koneksi internet tolong diperbaikii sampai nggk bikin bangking sudah chat via whatsapp juga nggk respon,1
1884,apk buruk minggu daftar brimo gagal rekam video video sudah sesuai intruksi gagal gel sudah mah pas buka rekening tidak kasih kartu suruh daftar brimo daftar gagal buruk,1
1885,deteksi wajah 2 minggu gagal koneksi jelas koneksi bagus bikin emosi saja pegawai yang tugas awat aplikasi lebih baik pecat tidak tidak kerja,1
1886,coba aktivasi 10 kali tidak teler bank nya tidak iya tolong kalau tidak beku saja rekening nya orng dagang transaksi rekening bank,1
1887,aktif bri mobile masuk nomor rekening tolong bantu daftar bri mau nya mudah daftar bri mau,1
1888,log in pada log in responya koneksi internet jaring wifi sangat cepat mohon baik,1
1889,kenapa tidak proses masuk nasabah kamu yang suka pakai hari sulit transaksi tarik tunai masuk jaring tidak kouta aman jariangan bagus baik ganggu aktivitas,1
1890,kecewa bangeet aplikasi brimo bagus tidak bagus transfer saja tidak bisa2 gagal kode salah tolong kalau kaya begini hapus ini aplikasi,1
1891,downld aplikasi mudah transaksi ribet banget iya alas nya jaring kasi para2 orang tua yang gagap teknologi kartu atm tiada tidak susah yaakkk,1
1892,susah bikin suruh foto tapi tidak take verivikasi wajah foto katp banget foto ktp tidak klik,1
1893,updet egk pulsa data bilang kasih bintang 5,1
1894,ganggu server kalau deh ganggu login 3 x block ingin maki2 nya buru2 pakai tidak kacau paaraahh,1
1895,verifikasi wajah gagal vidio saran hilang buat vidionya gagal aplikasi saran baik aplikasi,1
1896,sumpah login saja tidak bisa ganti password saja suruh buka link yang kirim sms tidak bisa sudah kena pulsa sms 2x tidak bingung,1
1897,buruk kualitas aplikasi upload data gagal pas ulang ambil poto ktp klik ambil poto mangambil halahhhhh aplikasi buruk kalah saing,1
1898,jaring bagus koneksi pas video rekam nya haduhhh sudah bikin rek kasih tabung saja kartu tidak kasih suruh pakai aplikasi brimo sudah tahu lambat aplikasi,1
1899,jangan sering maintenance butuh aplikasi tapi ganggu blgnya tidak sinyal baik sinyal sya 4g,1
1900,cerita daftar brimo rekam video koneksi wifi lancar data lancar lebih baik pindah bni tidak bca saja yang,1
1901,apk nyusahin kirim video 8 detik saja 3 tidak beres beres saja salah nyuruh ulang ulang sudah bolak beli kuota wifi tetep saja susah,1
1902,update baru tidak login user sandi salah app henti transfeq via m banking sudah tidak susah,1
1903,ganggu kalau transfer suka susah mnding kalau tidak ganggu nya mah sampai 3jam normal capek,1
1904,aplikasi tidak foto ktp saja tidak,1
1905,kode ferivikasi jaring bagus tidk masuk,1
1906,bagus aplikasi aneh verifikasi gagal lebih baik aplikasi orang kesal,1
1907,koneksi upload video 8 detik sudah rekening sulit kartu mobile bankingnya sudah request dibuatin manual sulit hadeuuh suruh brimo tapi sudah minggu tidak hasil tahap rekam terang koneksi donlod 100gb saya gasss speed aplikasi perintah begini,1
1908,setor tunai app brimo sudah upgrade tetep setor tunai bagaimana nabung setor tunai app kartu atm,1
